Handle,Title,Option1 Name,Option1 Value,Option2 Name,Option2 Value,Option3 Name,Option3 Value,SKU,HS Code,COO,Location,Bin name,Incoming (not editable),Unavailable (not editable),Committed (not editable),Available (not editable),On hand (current),On hand (new)
adidas-ae-1j-with-love-mid-gs,Adidas AE 1J With Love Mid GS,Color,brown,Shoe size,42,,,"",,,Shop location,,0,0,0,5,5,
adidas-ae-1j-with-love-mid-gs,Adidas AE 1J With Love Mid GS,Color,brown,Shoe size,43,,,"",,,Shop location,,0,0,0,5,5,
adidas-ae-1j-with-love-mid-gs,Adidas AE 1J With Love Mid GS,Color,brown,Shoe size,44,,,"",,,Shop location,,0,0,0,5,5,
butterfly-sandals-new-version,Butterfly sandals [new version ],Color,Brown,Size,39,,,"",,,Shop location,,0,0,0,8,8,
butterfly-sandals-new-version,Butterfly sandals [new version ],Color,Black,Size,39,,,"",,,Shop location,,0,0,0,7,7,
butterfly-sandals-new-version,Butterfly sandals [new version ],Color,Dark purple,Size,39,,,"",,,Shop location,,0,0,0,7,7,
butterfly-sandals-new-version,Butterfly sandals [new version ],Color,White,Size,40,,,"",,,Shop location,,0,0,0,7,7,
butterfly-sandals-new-version,Butterfly sandals [new version ],Color,White,Size,41,,,"",,,Shop location,,0,0,0,7,7,
butterfly-sandals-new-version,Butterfly sandals [new version ],Color,White,Size,42,,,"",,,Shop location,,0,0,0,7,7,
butterfly-sandals-new-version,Butterfly sandals [new version ],Color,White,Size,38,,,"",,,Shop location,,0,0,0,7,7,
butterfly-sandals-new-version,Butterfly sandals [new version ],Color,Brown,Size,40,,,"",,,Shop location,,0,0,0,7,7,
butterfly-sandals-new-version,Butterfly sandals [new version ],Color,Brown,Size,41,,,"",,,Shop location,,0,0,0,7,7,
butterfly-sandals-new-version,Butterfly sandals [new version ],Color,Brown,Size,42,,,"",,,Shop location,,0,0,0,7,7,
butterfly-sandals-new-version,Butterfly sandals [new version ],Color,Brown,Size,38,,,"",,,Shop location,,0,0,0,7,7,
butterfly-sandals-new-version,Butterfly sandals [new version ],Color,Black,Size,40,,,"",,,Shop location,,0,0,0,7,7,
butterfly-sandals-new-version,Butterfly sandals [new version ],Color,Black,Size,41,,,"",,,Shop location,,0,0,0,7,7,
butterfly-sandals-new-version,Butterfly sandals [new version ],Color,Black,Size,42,,,"",,,Shop location,,0,0,0,7,7,
butterfly-sandals-new-version,Butterfly sandals [new version ],Color,Black,Size,38,,,"",,,Shop location,,0,0,0,7,7,
butterfly-sandals-new-version,Butterfly sandals [new version ],Color,Dark purple,Size,40,,,"",,,Shop location,,0,0,0,7,7,
butterfly-sandals-new-version,Butterfly sandals [new version ],Color,Dark purple,Size,41,,,"",,,Shop location,,0,0,0,7,7,
butterfly-sandals-new-version,Butterfly sandals [new version ],Color,Dark purple,Size,42,,,"",,,Shop location,,0,0,0,7,7,
butterfly-sandals-new-version,Butterfly sandals [new version ],Color,Dark purple,Size,38,,,"",,,Shop location,,0,0,0,7,7,
laptop-stand,Laptop stand,Title,Default Title,,,,,"",,,Shop location,,0,0,0,10,10,
untitled-aug8_01-02,T-Shirt,Size,l,Design and color,#1,,,"",,,Shop location,,0,0,0,5,5,
untitled-aug8_01-02,T-Shirt,Size,l,Design and color,#2,,,"",,,Shop location,,0,0,0,4,4,
untitled-aug8_01-02,T-Shirt,Size,l,Design and color,#3,,,"",,,Shop location,,0,0,0,5,5,
untitled-aug8_01-02,T-Shirt,Size,l,Design and color,#4,,,"",,,Shop location,,0,0,0,5,5,
untitled-aug8_01-02,T-Shirt,Size,m,Design and color,#1,,,"",,,Shop location,,0,0,0,5,5,
untitled-aug8_01-02,T-Shirt,Size,m,Design and color,#2,,,"",,,Shop location,,0,0,0,5,5,
untitled-aug8_01-02,T-Shirt,Size,m,Design and color,#3,,,"",,,Shop location,,0,0,0,5,5,
untitled-aug8_01-02,T-Shirt,Size,m,Design and color,#4,,,"",,,Shop location,,0,0,0,5,5,
untitled-aug8_01-02,T-Shirt,Size,xxl,Design and color,#1,,,"",,,Shop location,,0,0,0,5,5,
untitled-aug8_01-02,T-Shirt,Size,xxl,Design and color,#2,,,"",,,Shop location,,0,0,0,5,5,
untitled-aug8_01-02,T-Shirt,Size,xxl,Design and color,#3,,,"",,,Shop location,,0,0,0,5,5,
untitled-aug8_01-02,T-Shirt,Size,xxl,Design and color,#4,,,"",,,Shop location,,0,0,0,5,5,
untitled-aug8_01-02,T-Shirt,Size,xl,Design and color,#1,,,"",,,Shop location,,0,0,0,5,5,
untitled-aug8_01-02,T-Shirt,Size,xl,Design and color,#2,,,"",,,Shop location,,0,0,0,5,5,
untitled-aug8_01-02,T-Shirt,Size,xl,Design and color,#3,,,"",,,Shop location,,0,0,0,5,5,
untitled-aug8_01-02,T-Shirt,Size,xl,Design and color,#4,,,"",,,Shop location,,0,0,0,5,5,
untitled-aug8_01-02,T-Shirt,Size,xxxl,Design and color,#1,,,"",,,Shop location,,0,0,0,5,5,
untitled-aug8_01-02,T-Shirt,Size,xxxl,Design and color,#2,,,"",,,Shop location,,0,0,0,5,5,
untitled-aug8_01-02,T-Shirt,Size,xxxl,Design and color,#3,,,"",,,Shop location,,0,0,0,5,5,
untitled-aug8_01-02,T-Shirt,Size,xxxl,Design and color,#4,,,"",,,Shop location,,0,0,0,5,5,
nike-air-force-2,Nike Air Force 1,Shoe size,44,,,,,,,,Shop location,,0,0,0,5,5,
nike-air-force-2,Nike Air Force 1,Shoe size,43,,,,,,,,Shop location,,0,0,0,5,5,
nike-air-force-2,Nike Air Force 1,Shoe size,42,,,,,,,,Shop location,,0,0,0,5,5,
nike-air-force-2,Nike Air Force 1,Shoe size,41,,,,,,,,Shop location,,0,0,0,5,5,
nike-air-force-1,Nike Air Force 1,Shoe size,44,Color,white,,,"",,,Shop location,,0,0,0,5,5,
nike-air-force-1,Nike Air Force 1,Shoe size,43,Color,white,,,"",,,Shop location,,0,0,0,5,5,
nike-air-force-1,Nike Air Force 1,Shoe size,42,Color,white,,,"",,,Shop location,,0,0,0,5,5,
nike-air-force-1,Nike Air Force 1,Shoe size,41,Color,white,,,"",,,Shop location,,0,0,0,5,5,
jean-jackets,Jean Jackets,Color,white,Size,m,,,"",,,Shop location,,0,0,0,5,5,
jean-jackets,Jean Jackets,Color,white,Size,l,,,"",,,Shop location,,0,0,0,5,5,
untitled-aug28_11-38,Zara T-shirt,Color,brown,Size,xxl,,,"",,,Shop location,,0,0,0,5,5,
untitled-aug28_11-38,Zara T-shirt,Color,brown,Size,m,,,"",,,Shop location,,0,0,0,5,5,
untitled-aug28_11-38,Zara T-shirt,Color,brown,Size,xl,,,"",,,Shop location,,0,0,0,5,5,
untitled-aug28_11-38,Zara T-shirt,Color,brown,Size,xxxl,,,"",,,Shop location,,0,0,0,5,5,
untitled-aug28_11-38,Zara T-shirt,Color,navy,Size,l,,,"",,,Shop location,,0,0,0,5,5,
untitled-aug28_11-38,Zara T-shirt,Color,navy,Size,xxl,,,"",,,Shop location,,0,0,0,5,5,
untitled-aug28_11-38,Zara T-shirt,Color,navy,Size,m,,,"",,,Shop location,,0,0,0,5,5,
untitled-aug28_11-38,Zara T-shirt,Color,navy,Size,xl,,,"",,,Shop location,,0,0,0,5,5,
untitled-aug28_11-38,Zara T-shirt,Color,navy,Size,xxxl,,,"",,,Shop location,,0,0,0,5,5,
untitled-aug28_11-38,Zara T-shirt,Color,green,Size,l,,,"",,,Shop location,,0,0,0,5,5,
untitled-aug28_11-38,Zara T-shirt,Color,green,Size,xxl,,,"",,,Shop location,,0,0,0,5,5,
untitled-aug28_11-38,Zara T-shirt,Color,green,Size,m,,,"",,,Shop location,,0,0,0,5,5,
untitled-aug28_11-38,Zara T-shirt,Color,green,Size,xl,,,"",,,Shop location,,0,0,0,5,5,
untitled-aug28_11-38,Zara T-shirt,Color,green,Size,xxxl,,,"",,,Shop location,,0,0,0,5,5,
chelsea-away-2024-2025,Chelsea Away 2024-2025,Size,S,,,,,,,,Shop location,,0,0,0,5,5,
chelsea-away-2024-2025,Chelsea Away 2024-2025,Size,M,,,,,,,,Shop location,,0,0,0,5,5,
chelsea-away-2024-2025,Chelsea Away 2024-2025,Size,L,,,,,,,,Shop location,,0,0,0,5,5,
chelsea-away-2024-2025,Chelsea Away 2024-2025,Size,XL,,,,,,,,Shop location,,0,0,0,5,5,
chelsea-away-2024-2025,Chelsea Away 2024-2025,Size,XXL,,,,,,,,Shop location,,0,0,0,5,5,
chelsea-home-2024-2025,Chelsea Home 2024-2025,Size,S,,,,,,,,Shop location,,0,0,0,5,5,
chelsea-home-2024-2025,Chelsea Home 2024-2025,Size,M,,,,,,,,Shop location,,0,0,0,5,5,
chelsea-home-2024-2025,Chelsea Home 2024-2025,Size,L,,,,,,,,Shop location,,0,0,0,5,5,
chelsea-home-2024-2025,Chelsea Home 2024-2025,Size,XL,,,,,,,,Shop location,,0,0,0,5,5,
chelsea-home-2024-2025,Chelsea Home 2024-2025,Size,XXL,,,,,,,,Shop location,,0,0,0,5,5,
ac-milan-2024-2025,AC Milan 2024-2025,Size,S,,,,,"",,,Shop location,,0,0,0,5,5,
ac-milan-2024-2025,AC Milan 2024-2025,Size,M,,,,,"",,,Shop location,,0,0,0,5,5,
ac-milan-2024-2025,AC Milan 2024-2025,Size,L,,,,,"",,,Shop location,,0,0,0,5,5,
ac-milan-2024-2025,AC Milan 2024-2025,Size,XL,,,,,"",,,Shop location,,0,0,0,5,5,
ac-milan-2024-2025,AC Milan 2024-2025,Size,XXL,,,,,"",,,Shop location,,0,0,0,5,5,
new-balance-wrpd-runner,New Balance WRPD Runner,Size,40,,,,,"",,,Shop location,,0,0,0,5,5,
new-balance-wrpd-runner,New Balance WRPD Runner,Size,41,,,,,"",,,Shop location,,0,0,0,5,5,
new-balance-wrpd-runner,New Balance WRPD Runner,Size,42,,,,,"",,,Shop location,,0,0,0,5,5,
new-balance-wrpd-runner,New Balance WRPD Runner,Size,43,,,,,"",,,Shop location,,0,0,0,5,5,
new-balance-wrpd-runner,New Balance WRPD Runner,Size,44,,,,,"",,,Shop location,,0,0,0,5,5,
nike-air-jordan-4-retro-se-craft,NIKE AIR JORDAN 4 RETRO SE CRAFT,Size,40,,,,,"",,,Shop location,,0,0,0,5,5,
nike-air-jordan-4-retro-se-craft,NIKE AIR JORDAN 4 RETRO SE CRAFT,Size,41,,,,,"",,,Shop location,,0,0,0,5,5,
nike-air-jordan-4-retro-se-craft,NIKE AIR JORDAN 4 RETRO SE CRAFT,Size,42,,,,,"",,,Shop location,,0,0,0,5,5,
nike-air-jordan-4-retro-se-craft,NIKE AIR JORDAN 4 RETRO SE CRAFT,Size,43,,,,,"",,,Shop location,,0,0,0,5,5,
nike-air-jordan-4-retro-se-craft,NIKE AIR JORDAN 4 RETRO SE CRAFT,Size,44,,,,,"",,,Shop location,,0,0,0,5,5,
nike-air-jordan-4-retro-se-craft,NIKE AIR JORDAN 4 RETRO SE CRAFT,Size,45,,,,,"",,,Shop location,,0,0,0,5,5,
hp-probook-640-g1,HP ProBook 640 G1,Title,Default Title,,,,,"",,,Shop location,,0,0,0,10,10,
hp-elitebook-840-g5-14,HP Elitebook 840 G5 14,Title,Default Title,,,,,"",,,Shop location,,0,0,0,10,10,
elegant-dinner-sets-including-6-cups-6-side-plates-6-bowls-and-6-plates,"Elegant dinner sets including 6 cups, 6 side plates, 6 bowls, and 6 plates.",Title,Default Title,,,,,"",,,Shop location,,0,0,0,10,10,
frying-pan-of-24cm-without-lid-black,Frying Pan of 24cm without Lid - Black,Title,Default Title,,,,,"",,,Shop location,,0,0,0,10,10,
hp-elite-book-360,Hp elite book 360,Title,Default Title,,,,,"",,,Shop location,,0,0,0,10,10,
portable-blender,Portable blender,Color,Green,,,,,"",,,Shop location,,0,0,0,5,5,
portable-blender,Portable blender,Color,Pink,,,,,"",,,Shop location,,0,0,0,5,5,
portable-blender,Portable blender,Color,Black,,,,,"",,,Shop location,,0,0,0,5,5,
portable-blender,Portable blender,Color,Blue,,,,,"",,,Shop location,,0,0,0,5,5,
butterfly-sandals-new-version,Butterfly sandals [new version ],Color,White,Size,39,,,"",,,Shop location,,0,0,0,10,10,
lee-t-shirt,Lee T-shirt,Color,brown,Size,m,,,"",,,Shop location,,0,0,0,5,5,
lee-t-shirt,Lee T-shirt,Color,brown,Size,xxl,,,"",,,Shop location,,0,0,0,5,5,
lee-t-shirt,Lee T-shirt,Color,brown,Size,xl,,,"",,,Shop location,,0,0,0,5,5,
lee-t-shirt,Lee T-shirt,Color,navy,Size,l,,,"",,,Shop location,,0,0,0,5,5,
lee-t-shirt,Lee T-shirt,Color,navy,Size,m,,,"",,,Shop location,,0,0,0,5,5,
lee-t-shirt,Lee T-shirt,Color,navy,Size,xxl,,,"",,,Shop location,,0,0,0,5,5,
lee-t-shirt,Lee T-shirt,Color,navy,Size,xl,,,"",,,Shop location,,0,0,0,5,5,
lee-t-shirt,Lee T-shirt,Color,red,Size,l,,,"",,,Shop location,,0,0,0,5,5,
lee-t-shirt,Lee T-shirt,Color,red,Size,m,,,"",,,Shop location,,0,0,0,5,5,
lee-t-shirt,Lee T-shirt,Color,red,Size,xxl,,,"",,,Shop location,,0,0,0,5,5,
lee-t-shirt,Lee T-shirt,Color,red,Size,xl,,,"",,,Shop location,,0,0,0,5,5,
lee-t-shirt,Lee T-shirt,Color,green,Size,l,,,"",,,Shop location,,0,0,0,5,5,
lee-t-shirt,Lee T-shirt,Color,green,Size,m,,,"",,,Shop location,,0,0,0,5,5,
lee-t-shirt,Lee T-shirt,Color,green,Size,xxl,,,"",,,Shop location,,0,0,0,5,5,
lee-t-shirt,Lee T-shirt,Color,green,Size,xl,,,"",,,Shop location,,0,0,0,5,5,
tommy-t-shirt,Tommy T-shirt,Color,red,Size,l,,,"",,,Shop location,,0,0,0,5,5,
tommy-t-shirt,Tommy T-shirt,Color,red,Size,m,,,"",,,Shop location,,0,0,0,5,5,
tommy-t-shirt,Tommy T-shirt,Color,red,Size,xxl,,,"",,,Shop location,,0,0,0,5,5,
tommy-t-shirt,Tommy T-shirt,Color,red,Size,xl,,,"",,,Shop location,,0,0,0,5,5,
tommy-t-shirt,Tommy T-shirt,Color,green,Size,l,,,"",,,Shop location,,0,0,0,5,5,
tommy-t-shirt,Tommy T-shirt,Color,green,Size,m,,,"",,,Shop location,,0,0,0,5,5,
tommy-t-shirt,Tommy T-shirt,Color,green,Size,xxl,,,"",,,Shop location,,0,0,0,5,5,
tommy-t-shirt,Tommy T-shirt,Color,green,Size,xl,,,"",,,Shop location,,0,0,0,5,5,
tommy-t-shirt,Tommy T-shirt,Color,black,Size,l,,,"",,,Shop location,,0,0,0,5,5,
tommy-t-shirt,Tommy T-shirt,Color,black,Size,m,,,"",,,Shop location,,0,0,0,5,5,
tommy-t-shirt,Tommy T-shirt,Color,black,Size,xxl,,,"",,,Shop location,,0,0,0,5,5,
tommy-t-shirt,Tommy T-shirt,Color,black,Size,xl,,,"",,,Shop location,,0,0,0,5,5,
tommy-t-shirt,Tommy T-shirt,Color,brown,Size,l,,,"",,,Shop location,,0,0,0,5,5,
tommy-t-shirt,Tommy T-shirt,Color,brown,Size,m,,,"",,,Shop location,,0,0,0,5,5,
tommy-t-shirt,Tommy T-shirt,Color,brown,Size,xxl,,,"",,,Shop location,,0,0,0,5,5,
tommy-t-shirt,Tommy T-shirt,Color,brown,Size,xl,,,"",,,Shop location,,0,0,0,5,5,
tommy-t-shirt,Tommy T-shirt,Color,blue,Size,l,,,"",,,Shop location,,0,0,0,5,5,
tommy-t-shirt,Tommy T-shirt,Color,blue,Size,m,,,"",,,Shop location,,0,0,0,5,5,
tommy-t-shirt,Tommy T-shirt,Color,blue,Size,xxl,,,"",,,Shop location,,0,0,0,5,5,
tommy-t-shirt,Tommy T-shirt,Color,blue,Size,xl,,,"",,,Shop location,,0,0,0,5,5,
tommy-t-shirt,Tommy T-shirt,Color,yellow,Size,l,,,"",,,Shop location,,0,0,0,5,5,
tommy-t-shirt,Tommy T-shirt,Color,yellow,Size,m,,,"",,,Shop location,,0,0,0,5,5,
tommy-t-shirt,Tommy T-shirt,Color,yellow,Size,xxl,,,"",,,Shop location,,0,0,0,5,5,
tommy-t-shirt,Tommy T-shirt,Color,yellow,Size,xl,,,"",,,Shop location,,0,0,0,5,5,
untitled-aug28_11-38,Zara T-shirt,Color,white,Size,l,,,"",,,Shop location,,0,0,0,5,5,
untitled-aug28_11-38,Zara T-shirt,Color,white,Size,xxl,,,"",,,Shop location,,0,0,0,5,5,
untitled-aug28_11-38,Zara T-shirt,Color,white,Size,m,,,"",,,Shop location,,0,0,0,5,5,
untitled-aug28_11-38,Zara T-shirt,Color,white,Size,xl,,,"",,,Shop location,,0,0,0,5,5,
untitled-aug28_11-38,Zara T-shirt,Color,white,Size,xxxl,,,"",,,Shop location,,0,0,0,5,5,
untitled-aug28_11-38,Zara T-shirt,Color,gray,Size,l,,,"",,,Shop location,,0,0,0,5,5,
untitled-aug28_11-38,Zara T-shirt,Color,gray,Size,xxl,,,"",,,Shop location,,0,0,0,5,5,
untitled-aug28_11-38,Zara T-shirt,Color,gray,Size,m,,,"",,,Shop location,,0,0,0,5,5,
untitled-aug28_11-38,Zara T-shirt,Color,gray,Size,xl,,,"",,,Shop location,,0,0,0,5,5,
untitled-aug28_11-38,Zara T-shirt,Color,gray,Size,xxxl,,,"",,,Shop location,,0,0,0,5,5,
untitled-aug28_11-38,Zara T-shirt,Color,brown,Size,l,,,"",,,Shop location,,0,0,0,5,5,
new-balance-1906r,New Balance 1906R,Shoe size,41,,,,,,,,Shop location,,0,0,0,5,5,
new-balance-1906r,New Balance 1906R,Shoe size,42,,,,,,,,Shop location,,0,0,0,5,5,
new-balance-1906r,New Balance 1906R,Shoe size,43,,,,,,,,Shop location,,0,0,0,5,5,
new-balance-1906r,New Balance 1906R,Shoe size,44,,,,,,,,Shop location,,0,0,0,5,5,
new-balance-1906r,New Balance 1906R,Shoe size,45,,,,,,,,Shop location,,0,0,0,5,5,
new-balance740-2,New Balance740,Shoe size,39,,,,,,,,Shop location,,0,0,0,5,5,
new-balance740-2,New Balance740,Shoe size,40,,,,,,,,Shop location,,0,0,0,5,5,
new-balance740-2,New Balance740,Shoe size,41,,,,,,,,Shop location,,0,0,0,5,5,
new-balance740-2,New Balance740,Shoe size,42,,,,,,,,Shop location,,0,0,0,5,5,
new-balance740-2,New Balance740,Shoe size,43,,,,,,,,Shop location,,0,0,0,5,5,
new-balance740-2,New Balance740,Shoe size,44,,,,,,,,Shop location,,0,0,0,5,5,
new-balance740-2,New Balance740,Shoe size,45,,,,,,,,Shop location,,0,0,0,5,5,
new-balance740-1,New Balance740,Shoe size,39,,,,,,,,Shop location,,0,0,0,5,5,
new-balance740-1,New Balance740,Shoe size,40,,,,,,,,Shop location,,0,0,0,5,5,
new-balance740-1,New Balance740,Shoe size,41,,,,,,,,Shop location,,0,0,0,5,5,
new-balance740-1,New Balance740,Shoe size,42,,,,,,,,Shop location,,0,0,0,5,5,
new-balance740-1,New Balance740,Shoe size,43,,,,,,,,Shop location,,0,0,0,5,5,
new-balance740-1,New Balance740,Shoe size,44,,,,,,,,Shop location,,0,0,0,5,5,
new-balance740-1,New Balance740,Shoe size,45,,,,,,,,Shop location,,0,0,0,5,5,
new-balance740,New Balance740,Shoe size,39,,,,,,,,Shop location,,0,0,0,5,5,
new-balance740,New Balance740,Shoe size,40,,,,,,,,Shop location,,0,0,0,5,5,
new-balance740,New Balance740,Shoe size,41,,,,,,,,Shop location,,0,0,0,5,5,
new-balance740,New Balance740,Shoe size,42,,,,,,,,Shop location,,0,0,0,5,5,
new-balance740,New Balance740,Shoe size,43,,,,,,,,Shop location,,0,0,0,5,5,
new-balance740,New Balance740,Shoe size,44,,,,,,,,Shop location,,0,0,0,5,5,
new-balance740,New Balance740,Shoe size,45,,,,,,,,Shop location,,0,0,0,5,5,
adidas-sambae-shoes,Adidas Sambae Shoes,Shoe size,39,,,,,"",,,Shop location,,0,0,0,5,5,
adidas-sambae-shoes,Adidas Sambae Shoes,Shoe size,40,,,,,"",,,Shop location,,0,0,0,5,5,
adidas-sambae-shoes,Adidas Sambae Shoes,Shoe size,41,,,,,"",,,Shop location,,0,0,0,5,5,
adidas-sambae-shoes,Adidas Sambae Shoes,Shoe size,42,,,,,"",,,Shop location,,0,0,0,5,5,
adidas-sambae-shoes,Adidas Sambae Shoes,Shoe size,43,,,,,"",,,Shop location,,0,0,0,5,5,
adidas-sambae-shoes,Adidas Sambae Shoes,Shoe size,44,,,,,"",,,Shop location,,0,0,0,5,5,
adidas-sambae-shoes,Adidas Sambae Shoes,Shoe size,45,,,,,"",,,Shop location,,0,0,0,5,5,
jordan,Jordan,Shoe size,41,,,,,"",,,Shop location,,0,0,0,5,5,
jordan,Jordan,Shoe size,42,,,,,"",,,Shop location,,0,0,0,5,5,
jordan,Jordan,Shoe size,43,,,,,"",,,Shop location,,0,0,0,5,5,
jordan,Jordan,Shoe size,44,,,,,"",,,Shop location,,0,0,0,5,5,
lee-t-shirt,Lee T-shirt,Color,white,Size,l,,,"",,,Shop location,,0,0,0,5,5,
lee-t-shirt,Lee T-shirt,Color,white,Size,m,,,"",,,Shop location,,0,0,0,5,5,
lee-t-shirt,Lee T-shirt,Color,white,Size,xxl,,,"",,,Shop location,,0,0,0,5,5,
lee-t-shirt,Lee T-shirt,Color,white,Size,xl,,,"",,,Shop location,,0,0,0,5,5,
lee-t-shirt,Lee T-shirt,Color,black,Size,l,,,"",,,Shop location,,0,0,0,5,5,
lee-t-shirt,Lee T-shirt,Color,black,Size,m,,,"",,,Shop location,,0,0,0,5,5,
lee-t-shirt,Lee T-shirt,Color,black,Size,xxl,,,"",,,Shop location,,0,0,0,5,5,
lee-t-shirt,Lee T-shirt,Color,black,Size,xl,,,"",,,Shop location,,0,0,0,5,5,
lee-t-shirt,Lee T-shirt,Color,silver,Size,l,,,"",,,Shop location,,0,0,0,5,5,
lee-t-shirt,Lee T-shirt,Color,silver,Size,m,,,"",,,Shop location,,0,0,0,5,5,
lee-t-shirt,Lee T-shirt,Color,silver,Size,xxl,,,"",,,Shop location,,0,0,0,5,5,
lee-t-shirt,Lee T-shirt,Color,silver,Size,xl,,,"",,,Shop location,,0,0,0,5,5,
lee-t-shirt,Lee T-shirt,Color,brown,Size,l,,,"",,,Shop location,,0,0,0,5,5,
test,test,Title,Default Title,,,,,,,,Shop location,,0,0,0,1,1,
crossdire-braceletes,crossdire braceletes,Title,Default Title,,,,,,,,Shop location,,0,0,0,5,5,
bopbee-necklaces,bopbee Necklaces,Title,Default Title,,,,,,,,Shop location,,0,0,0,5,5,
circlos-necklaces,Circlos Necklaces,Title,Default Title,,,,,,,,Shop location,,0,0,0,5,5,
choker-necklaces,Choker Necklaces,Title,Default Title,,,,,"",,,Shop location,,0,0,0,5,5,
summer-dress-3,summer dress,Size,xl,,,,,,,,Shop location,,0,0,0,5,5,
summer-dress-3,summer dress,Size,m,,,,,,,,Shop location,,0,0,0,5,5,
summer-dress-3,summer dress,Size,l,,,,,,,,Shop location,,0,0,0,5,5,
summer-dress-3,summer dress,Size,s,,,,,,,,Shop location,,0,0,0,5,5,
summer-dress-3,summer dress,Size,xs,,,,,,,,Shop location,,0,0,0,50,50,
summer-dress-3,summer dress,Size,2xl,,,,,,,,Shop location,,0,0,0,5,5,
summer-dress-3,summer dress,Size,2xs,,,,,,,,Shop location,,0,0,0,5,5,
summer-dress-2,summer dress,Size,xl,,,,,,,,Shop location,,0,0,0,5,5,
summer-dress-2,summer dress,Size,m,,,,,,,,Shop location,,0,0,0,5,5,
summer-dress-2,summer dress,Size,l,,,,,,,,Shop location,,0,0,0,5,5,
summer-dress-2,summer dress,Size,s,,,,,,,,Shop location,,0,0,0,5,5,
summer-dress-2,summer dress,Size,xs,,,,,,,,Shop location,,0,0,0,50,50,
summer-dress-2,summer dress,Size,2xl,,,,,,,,Shop location,,0,0,0,5,5,
summer-dress-2,summer dress,Size,2xs,,,,,,,,Shop location,,0,0,0,5,5,
summer-dress-1,summer dress,Size,xl,,,,,,,,Shop location,,0,0,0,5,5,
summer-dress-1,summer dress,Size,m,,,,,,,,Shop location,,0,0,0,5,5,
summer-dress-1,summer dress,Size,l,,,,,,,,Shop location,,0,0,0,5,5,
summer-dress-1,summer dress,Size,s,,,,,,,,Shop location,,0,0,0,5,5,
summer-dress-1,summer dress,Size,xs,,,,,,,,Shop location,,0,0,0,50,50,
summer-dress-1,summer dress,Size,2xl,,,,,,,,Shop location,,0,0,0,5,5,
summer-dress-1,summer dress,Size,2xs,,,,,,,,Shop location,,0,0,0,5,5,
summer-dress,summer dress,Size,xl,,,,,"",,,Shop location,,0,0,0,5,5,
summer-dress,summer dress,Size,m,,,,,"",,,Shop location,,0,0,0,5,5,
summer-dress,summer dress,Size,l,,,,,"",,,Shop location,,0,0,0,5,5,
summer-dress,summer dress,Size,s,,,,,"",,,Shop location,,0,0,0,5,5,
summer-dress,summer dress,Size,xs,,,,,"",,,Shop location,,0,0,0,50,50,
summer-dress,summer dress,Size,2xl,,,,,"",,,Shop location,,0,0,0,5,5,
summer-dress,summer dress,Size,2xs,,,,,"",,,Shop location,,0,0,0,5,5,
batwing-sleeve-pleated-sweet-french-dress,Batwing Sleeve Pleated Sweet French Dress,Size,xl,,,,,"",,,Shop location,,0,0,0,5,5,
batwing-sleeve-pleated-sweet-french-dress,Batwing Sleeve Pleated Sweet French Dress,Size,l,,,,,"",,,Shop location,,0,0,0,5,5,
batwing-sleeve-pleated-sweet-french-dress,Batwing Sleeve Pleated Sweet French Dress,Size,m,,,,,"",,,Shop location,,0,0,0,5,5,
batwing-sleeve-pleated-sweet-french-dress,Batwing Sleeve Pleated Sweet French Dress,Size,s,,,,,"",,,Shop location,,0,0,0,5,5,
batwing-sleeve-pleated-sweet-french-dress,Batwing Sleeve Pleated Sweet French Dress,Size,xs,,,,,"",,,Shop location,,0,0,0,5,5,
batwing-sleeve-pleated-sweet-french-dress,Batwing Sleeve Pleated Sweet French Dress,Size,2xl,,,,,"",,,Shop location,,0,0,0,5,5,
batwing-sleeve-pleated-sweet-french-dress,Batwing Sleeve Pleated Sweet French Dress,Size,2xs,,,,,"",,,Shop location,,0,0,0,5,5,
new-balance-1906r-1,New Balance 1906R,Shoe size,39,,,,,,,,Shop location,,0,0,0,5,5,
new-balance-1906r-1,New Balance 1906R,Shoe size,40,,,,,,,,Shop location,,0,0,0,5,5,
new-balance-1906r-1,New Balance 1906R,Shoe size,41,,,,,,,,Shop location,,0,0,0,5,5,
new-balance-1906r-1,New Balance 1906R,Shoe size,42,,,,,,,,Shop location,,0,0,0,5,5,
new-balance-1906r-1,New Balance 1906R,Shoe size,43,,,,,,,,Shop location,,0,0,0,5,5,
new-balance-1906r-1,New Balance 1906R,Shoe size,44,,,,,,,,Shop location,,0,0,0,5,5,
new-balance-1906r-1,New Balance 1906R,Shoe size,45,,,,,,,,Shop location,,0,0,0,5,5,
new-balance-1906r,New Balance 1906R,Shoe size,39,,,,,,,,Shop location,,0,0,0,5,5,
new-balance-1906r,New Balance 1906R,Shoe size,40,,,,,,,,Shop location,,0,0,0,5,5,
